Image Name,Deposit,OpenJoint,Washing,Spalling,Deformation,AttachedDeposit,Nothing
4_Joints_L1.P26.M91_L1.P27.M280_2018.04.22 _D 312 (98).jpg,1,0,1,0,0,0,0
4_Joints_L1.P26.M91_L1.P27.M280_2018.04.22 _D 312 (99).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (1).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (10).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (11).jpg,1,0,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (151).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (12).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (13).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (14).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (15).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (16).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (17).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (18).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (19).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (2).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (20).jpg,1,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (152).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (21).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (22).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (23).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (24).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (25).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (26).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (27).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (28).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (29).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (3).jpg,1,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (153).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (30).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (31).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (32).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (33).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (34).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (35).jpg,1,1,1,0,1,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (36).jpg,1,1,1,0,1,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (37).jpg,1,1,1,0,1,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (38).jpg,1,1,1,0,1,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (39).jpg,1,1,1,0,1,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (21).jpg,0,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (154).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (4).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (40).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (41).jpg,1,1,1,0,1,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (42).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (43).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (44).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (45).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (46).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (47).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (48).jpg,1,1,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (155).jpg,0,0,0,0,0,0,1
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (49).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (5).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (50).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (51).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (52).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (53).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (54).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (55).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (56).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (57).jpg,1,1,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (156).jpg,0,0,0,0,0,0,1
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (58).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (59).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (6).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (60).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (61).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (62).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (63).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (64).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (65).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (66).jpg,1,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (157).jpg,0,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (67).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (68).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (69).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (7).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (70).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (71).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (72).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (73).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (74).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (75).jpg,1,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (158).jpg,0,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (76).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (8).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 211 (9).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (1).jpg,0,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (10).jpg,0,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (11).jpg,0,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (12).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (13).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (14).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (15).jpg,1,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (159).jpg,0,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (16).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (17).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (18).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (19).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (2).jpg,0,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (20).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (21).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (22).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (23).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (24).jpg,1,0,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (16).jpg,0,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (25).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (26).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (27).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (28).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (29).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (3).jpg,0,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (30).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (31).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (32).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (33).jpg,1,0,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (160).jpg,1,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (34).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (35).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (36).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (37).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (38).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (39).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (4).jpg,0,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (40).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (41).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (42).jpg,1,0,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (161).jpg,0,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (43).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (44).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (45).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (46).jpg,1,0,0,1,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (47).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (48).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (49).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (5).jpg,0,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (50).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (51).jpg,1,0,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (162).jpg,0,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (52).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (53).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (54).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (55).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (56).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (57).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (58).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (59).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (6).jpg,0,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (60).jpg,1,1,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (22).jpg,0,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (163).jpg,0,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (61).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (62).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (63).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (64).jpg,1,1,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (65).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (66).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (67).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (68).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (69).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (7).jpg,0,0,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (164).jpg,0,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (70).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (71).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (72).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (73).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (74).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (75).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (76).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (77).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (78).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (79).jpg,1,0,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (165).jpg,0,1,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (8).jpg,0,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (80).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (81).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (82).jpg,1,0,0,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (83).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (84).jpg,1,0,1,0,0,0,0
4_Joints_L1.P27.M280_L1.P27.281_2018.04.19_D 681 (9).jpg,0,0,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (1).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (10).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (11).jpg,1,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (166).jpg,0,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (12).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (13).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (14).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (15).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (16).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (17).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (18).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (19).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (2).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (20).jpg,1,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (167).jpg,0,0,0,1,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (21).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (22).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (23).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (24).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (25).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (26).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (27).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (28).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (29).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (3).jpg,1,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (168).jpg,0,0,0,0,0,0,1
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (30).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (31).jpg,1,0,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (32).jpg,0,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (33).jpg,0,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (34).jpg,0,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (35).jpg,0,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (36).jpg,0,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (37).jpg,0,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (38).jpg,0,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (39).jpg,0,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (169).jpg,0,0,0,0,0,0,1
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (4).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (40).jpg,0,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (41).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (42).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (43).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (44).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (45).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (46).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (47).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (48).jpg,1,1,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (17).jpg,0,0,0,0,0,0,1
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (49).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (5).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (50).jpg,1,1,1,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (51).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (52).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (53).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (54).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (55).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (56).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (57).jpg,1,0,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (170).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (58).jpg,1,0,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (59).jpg,1,0,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (6).jpg,0,0,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (60).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (61).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (62).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (63).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (64).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (65).jpg,1,1,0,0,0,0,0
5_Joints_L1.P27.M281_L1.P27.282C_2017.11.12 _D 0146 (7).jpg,1,1,0,0,0,0,0
